;70-0366;;PLACA EXTENSAO VDR ACU-LOC 2 LONGA DIR;70-0366;EXTENSION BOARD VDR ACU-LOC 2 LONG RIGHT;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170014;20260828;200;80094170014;P;;N;1;CONFORME INSTRUCAO DE USO;70-0366;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378035180;PLACA EXTENSAO VDR ACU-LOC 2 LONGA DIR;PLACA EXTENSAO VDR ACU-LOC 2 LONGA DIR;EXTENSION BOARD VDR ACU-LOC 2 LONG RIGHT;N;41;00;
;CO-T2344;;PARAF USO CORTICAL LOCKING 2.3 X 44 MM;CO-T2344;SCREW USE CORTICAL LOCK 2.3 MM X 44 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170014;20260828;200;80094170014;P;;N;1;CONFORME INSTRUCAO DE USO;CO-T2344;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378062681;PARAF USO CORTICAL LOCKING 2.3 X 44 MM;PARAFUSO USO CORTICAL LOCKING 2.3 MM X 44 MM;SCREW USE CORTICAL LOCKING 2.3 MM X 44 MM;N;41;00;
;CO-T2346;;PARAF USO CORTICAL LOCKING 2.3 X 46 MM;CO-T2346;SCREW USE CORTICAL LOCK 2.3 MM X 46 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170014;20260828;200;80094170014;P;;N;1;CONFORME INSTRUCAO DE USO;CO-T2346;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378062704;PARAF USO CORTICAL LOCKING 2.3 X 46 MM;PARAFUSO USO CORTICAL LOCKING 2.3 MM X 46 MM;SCREW USE CORTICAL LOCKING 2.3 MM X 46 MM;N;41;00;
;30-0093;;PARAF CONEXAO EXT DE PLACA VDR ACU-LOC 2;30-0093;EXT CONNECTION SCREW OF VDR ACU-LOC 2 BOARD;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170014;20260828;200;80094170014;P;;N;1;CONFORME INSTRUCAO DE USO;30-0093;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378015687;PARAF CONEXAO EXT DE PLACA VDR ACU-LOC 2;PARAFUSO  CONEXAO EXT DE PLACA VDR ACU-LOC 2;EXT CONNECTION SCREW OF VDR ACU-LOC 2 BOARD;N;41;00;
;CO-N2334;;PARAF CORTICAL NAO TOGGLING 2.3 X 34MM;CO-N2334;NON-TOGGLING CORTICAL SCREW 2.3MM X 34MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;CO-N2334;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378061714;PARAF CORTICAL NAO TOGGLING 2.3 X 34MM;PARAFUSO  CORTICAL NAO TOGGLING 2.3MM X 34MM;NON-TOGGLING CORTICAL SCREW 2.3MM X 34MM;N;41;00;
;CO-N2336;;PARAF CORTICAL NAO TOGGLING 2.3 X 36MM;CO-N2336;NON-TOGGLING CORTICAL SCREW 2.3MM X 36MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;CO-N2336;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378061738;PARAF CORTICAL NAO TOGGLING 2.3 X 36MM;PARAFUSO  CORTICAL NAO TOGGLING 2.3MM X 36MM;NON-TOGGLING CORTICAL SCREW 2.3MM X 36MM;N;41;00;
;CO-N2338;;PARAF CORTICAL NAO TOGGLING 2.3 X 38MM;CO-N2338;NON-TOGGLING CORTICAL SCREW 2.3MM X 38MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;CO-N2338;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378061752;PARAF CORTICAL NAO TOGGLING 2.3 X 38MM;PARAFUSO  CORTICAL NAO TOGGLING 2.3MM X 38MM;NON-TOGGLING CORTICAL SCREW 2.3MM X 38MM;N;41;00;
;CO-N2340;;PARAF CORTICAL NAO TOGGLING 2.3 X 40MM;CO-N2340;NON-TOGGLING CORTICAL SCREW 2.3MM X 40MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;CO-N2340;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378061776;PARAF CORTICAL NAO TOGGLING 2.3 X 40MM;PARAFUSO  CORTICAL NAO TOGGLING 2.3MM X 40MM;NON-TOGGLING CORTICAL SCREW 2.3MM X 40MM;N;41;00;
;CO-N2342;;PARAF CORTICAL NAO TOGGLING 2.3 X 42MM;CO-N2342;NON-TOGGLING CORTICAL SCREW 2.3MM X 42MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;CO-N2342;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378061790;PARAF CORTICAL NAO TOGGLING 2.3 X 42MM;PARAFUSO  CORTICAL NAO TOGGLING 2.3MM X 42MM;NON-TOGGLING CORTICAL SCREW 2.3MM X 42MM;N;41;00;
;CO-N2344;;PARAF CORTICAL NAO TOGGLING 2.3 X 44MM;CO-N2344;NON-TOGGLING CORTICAL SCREW 2.3MM X 44MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;CO-N2344;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378061813;PARAF CORTICAL NAO TOGGLING 2.3 X 44MM;PARAFUSO  CORTICAL NAO TOGGLING 2.3MM X 44MM;NON-TOGGLING CORTICAL SCREW 2.3MM X 44MM;N;41;00;
;30-0356;;PARAF HEXALOBE NAO LOCKING 2.7 X 34 MM ;30-0356;NON LOCK HEXALOBE SCREW 2.7 X 34 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-0356;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378094651;PARAF HEXALOBE NAO LOCKING 2.7 X 34 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 34 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 34 MM;N;41;00;
;30-0357;;PARAF HEXALOBE NAO LOCKING 2.7 X 36 MM ;30-0357;NON LOCK HEXALOBE SCREW 2.7 X 36 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-0357;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378094668;PARAF HEXALOBE NAO LOCKING 2.7 X 36 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 36 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 36 MM;N;41;00;
;30-0358;;PARAF HEXALOBE NAO LOCKING 2.7 X 38 MM ;30-0358;NON LOCK HEXALOBE SCREW 2.7 X 38 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-0358;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378094675;PARAF HEXALOBE NAO LOCKING 2.7 X 38 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 38 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 38 MM;N;41;00;
;30-0359;;PARAF HEXALOBE NAO LOCKING 2.7 X 40 MM ;30-0359;NON LOCK HEXALOBE SCREW 2.7 X 40 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-0359;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378094682;PARAF HEXALOBE NAO LOCKING 2.7 X 40 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 40 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 40 MM;N;41;00;
;30-2742;;PARAF HEXALOBE NAO LOCKING 2.7 X 42 MM ;30-2742;NON LOCK HEXALOBE SCREW 2.7 X 42 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-2742;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378096600;PARAF HEXALOBE NAO LOCKING 2.7 X 42 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 42 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 42 MM;N;41;00;
;30-2744;;PARAF HEXALOBE NAO LOCKING 2.7 X 44 MM ;30-2744;NON LOCK HEXALOBE SCREW 2.7 X 44 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-2744;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378096624;PARAF HEXALOBE NAO LOCKING 2.7 X 44 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 44 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 44 MM;N;41;00;
;30-2746;;PARAF HEXALOBE NAO LOCKING 2.7 X 46 MM ;30-2746;NON LOCK HEXALOBE SCREW 2.7 X 46 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-2746;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378096648;PARAF HEXALOBE NAO LOCKING 2.7 X 46 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 46 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 46 MM;N;41;00;
;30-2748;;PARAF HEXALOBE NAO LOCKING 2.7 X 48 MM ;30-2748;NON LOCK HEXALOBE SCREW 2.7 X 48 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-2748;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378096662;PARAF HEXALOBE NAO LOCKING 2.7 X 48 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 48 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 48 MM;N;41;00;
;30-0361;;PARAF HEXALOBE NAO LOCKING 2.7 X 50 MM ;30-0361;NON LOCK HEXALOBE SCREW 2.7 X 50 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-0361;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378094705;PARAF HEXALOBE NAO LOCKING 2.7 X 50 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 50 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 50 MM;N;41;00;
;30-0362;;PARAF HEXALOBE NAO LOCKING 2.7 X 55 MM ;30-0362;NON LOCK HEXALOBE SCREW 2.7 X 55 MM;S;C;PA;UN;90211020;;;;90;0140;081;0.00;0.00;0.00;;2;;;200;200;402;670;743;519;;;;;M;;;;;;;;;1;0.01;;;000040;01;;;;;112020001           ;;;;;;;D;N;1;40;;;L;;;;;;;N;;1;;;S;ACUMED;;999;;;;S;;;S;;;;;;M;N;;;2;;;;;;N;;;;0.00;0.00;;;;0.00;0.00;1;0.00;0.00;0.00;1;1;2;;0.00;0;;;;;;;;;;;;;;;;;S;;;;;;;1;;;;0.00;0;;;4645102;2;;2;;;;2;2;2;;;;;N;80094170065;26082033;044;80094170065;P;;N;1;CONFORME INSTRUCAO DE USO;30-0362;N;N;;;;0.00;0.00;;;;;;;;;;;;;S;N;;;;;;N;;;;;;;0;;;;;;;;;3;;;;;;;;;;;;S;;2;;;;;;;;;;;;;;;;;8;;2;;;;;;;;;P;;;;;;;;;;;;;2;;;;;;;;;N;;999;;;;;;;;000040;1;S;10806378094712;PARAF HEXALOBE NAO LOCKING 2.7 X 55 MM ;PARAFUSO  HEXALOBE NAO LOCKING 2.7 X 55 MM ;NON LOCKING HEXALOBE SCREW 2.7 X 55 MM;N;41;00;
